Contact.Key,Resp,R2016,R2015,R2014,Age,Finish.Time,Swim.Time,Bike.Time,Run.Time,Min_Year,prior_races,club_aff,Finish.Rank,Swim.Rank,Bike.Rank,Run.Rank
1507538,0,0,0,0,51,24667,2464,13175,8319,2017,1,0,6,5,7,4
1507541,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507542,0,0,0,0,41,25226,2783,11963,9928,2017,1,0,6,6,6,7
1507545,0,0,0,0,36,23045,1833,11012,9455,2017,1,0,4,2,4,6
1507546,0,0,0,0,26,14729,895,8300,5247,2017,3,1,1,1,1,1
1507552,0,0,0,0,44,16581,2349,9338,7033,2017,2,0,1,4,1,2
1507556,0,0,0,0,39,22533,999999,14949,7380,2017,1,0,4,10,8,2
1507560,0,0,0,0,28,21456,999999,12750,8422,2017,1,0,3,10,7,4
1507570,0,0,0,0,51,25825,3055,12596,9668,2017,1,0,6,7,7,6
1507572,0,0,0,0,24,24510,3109,12108,8762,2017,2,0,6,7,6,5
1507584,0,0,0,0,25,20328,2349,10467,7020,2017,1,0,2,4,3,2
1507585,0,0,0,0,40,21034,1881,11219,7556,2017,1,0,3,2,4,3
1507604,0,0,0,0,35,21329,2419,10103,7891,2017,1,0,3,4,2,3
1507613,0,0,0,0,48,29943,3997,14006,11117,2017,1,1,8,8,8,8
1507628,0,0,0,0,36,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507635,0,0,0,0,58,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507647,1,0,0,0,45,17938,999999,10835,6878,2017,1,0,1,10,3,2
1507654,0,0,0,0,48,21236,3358,10634,7800,2017,2,0,3,8,3,3
1507656,0,0,0,0,39,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507659,0,0,0,0,45,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507661,0,0,0,0,28,26568,2080,11344,12493,2017,1,1,7,3,4,8
1507677,0,0,0,0,47,25267,2812,11075,8798,2017,2,0,6,6,4,5
1507692,0,0,0,0,27,24835,2259,10352,11689,2017,1,0,6,3,2,8
1507701,0,0,0,0,30,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507712,0,0,0,0,58,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507713,0,0,0,0,43,23364,2742,11392,8713,2017,1,0,5,6,5,5
1507719,0,0,0,0,33,23504,2800,12343,7842,2017,1,0,5,6,6,3
1507720,0,0,0,0,32,19696,1943,9845,7553,2017,2,0,2,2,2,3
1507721,0,0,0,0,36,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507740,0,0,0,0,40,24320,1757,11660,10005,2017,1,0,5,1,5,7
1507746,0,0,0,0,27,17141,1900,9278,5662,2017,2,0,1,2,1,1
1507753,0,0,0,0,30,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507757,0,0,0,0,43,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507767,0,0,0,0,41,24618,3144,11966,11537,2017,2,0,6,7,6,8
1507770,1,0,0,0,57,22201,2300,10023,9485,2017,1,0,4,4,2,6
1507794,0,0,0,0,40,19477,999999,10917,8306,2017,1,0,2,10,4,4
1507812,0,0,0,0,25,21149,2283,11298,7183,2017,1,0,3,4,4,2
1507813,0,0,0,0,28,24878,1917,12093,9826,2017,1,0,6,2,6,6
1507815,0,0,0,0,33,21217,2838,10980,6613,2017,1,0,3,6,4,1
1507828,0,0,0,0,37,22138,2180,10494,8705,2017,2,0,4,3,3,5
1507829,0,0,0,0,56,20629,927,10789,8385,2017,1,0,2,1,3,4
1507837,0,0,0,0,25,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507838,0,0,0,0,32,29985,2744,13448,13046,2017,1,0,8,6,7,8
1507842,0,0,0,0,39,24041,1976,13018,8444,2017,1,0,5,2,7,4
1507847,0,0,0,0,51,20754,1808,9950,8380,2017,1,0,2,2,2,4
1507878,0,0,0,0,30,22813,1982,11301,8835,2017,1,0,4,2,4,5
1507886,0,0,0,0,32,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507887,0,0,0,0,20,29598,2496,16025,10415,2017,1,0,8,5,8,7
1507890,0,0,0,0,33,22175,2172,11305,7649,2017,1,0,4,3,4,3
1507892,0,0,0,0,52,24941,3776,11211,9072,2017,2,1,6,8,4,5
1507900,1,0,0,0,21,20999,1947,11556,7265,2017,1,1,3,2,5,2
1507925,0,0,0,0,51,28814,2503,13018,12410,2017,1,0,8,5,7,8
1507927,0,0,0,0,50,22859,2299,11626,7930,2017,2,0,4,4,5,3
1507928,0,0,0,0,23,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507943,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507946,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507949,0,0,0,0,33,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507951,0,0,0,0,54,22647,2980,11019,7930,2017,1,0,4,7,4,3
1507959,0,0,0,0,59,999999,999999,999999,999999,2017,1,0,10,10,10,10
1507960,0,0,0,0,28,25846,2355,12051,10734,2017,1,0,7,4,6,7
1507986,0,0,0,0,58,25208,2883,11380,10150,2017,1,0,6,7,5,7
1507997,0,0,0,0,42,999999,4549,999999,999999,2017,1,0,10,8,10,10
1507998,0,0,0,0,31,25338,2926,12630,9453,2017,1,0,6,7,7,6
1507999,0,0,0,0,43,29587,2983,13520,12300,2017,1,0,8,7,7,8
1508005,0,0,0,0,32,29982,3582,16474,9446,2017,1,0,8,8,8,6
1508010,0,0,0,0,25,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508027,0,0,0,0,54,21984,2465,11203,7431,2017,1,1,4,5,4,2
1508030,0,0,0,0,37,19007,2233,9022,7340,2017,1,0,1,3,1,2
1508035,0,0,0,0,43,19416,2396,9326,7280,2017,1,0,2,4,1,2
1508037,0,0,0,0,31,18252,727,9367,7558,2017,1,0,1,1,1,3
1508044,0,0,0,0,33,22432,3097,11260,7402,2017,1,0,4,7,4,2
1508066,0,0,0,0,32,999999,2812,16329,999999,2017,1,0,10,6,8,10
1508084,0,0,0,0,39,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508091,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508096,0,0,0,0,37,999999,2095,9271,999999,2017,1,0,10,3,1,10
1508109,0,0,0,0,45,24284,2512,11766,9512,2017,1,0,5,5,5,6
1508110,0,0,0,0,49,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508136,0,0,0,0,40,22863,2252,10865,8829,2017,1,0,4,3,4,5
1508137,0,0,0,0,35,24420,2666,11667,9294,2017,1,0,6,6,5,6
1508143,0,0,0,0,36,19834,1972,9483,7772,2017,2,0,2,2,1,3
1508168,0,0,0,0,44,999999,999999,999999,999999,2017,1,1,10,10,10,10
1508175,0,0,0,0,21,23006,2619,11268,8749,2017,1,0,4,5,4,5
1508177,0,0,0,0,25,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508209,0,0,0,0,30,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508216,0,0,0,0,39,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508239,0,0,0,0,52,26738,2242,13645,9411,2017,1,0,7,3,8,6
1508257,0,0,0,0,31,23101,2629,11084,8423,2017,1,0,4,5,4,4
1508288,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508293,0,0,0,0,37,24684,3254,12870,7887,2017,1,0,6,7,7,3
1508297,0,0,0,0,25,30546,3535,15033,11339,2017,1,0,8,8,8,8
1508298,0,0,0,0,51,18839,1753,10282,6330,2017,2,0,1,1,2,1
1508304,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508321,0,0,0,0,57,23064,3137,11653,7641,2017,1,0,4,7,5,3
1508322,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508354,0,0,0,0,44,20151,2212,10257,7132,2017,1,0,2,3,2,2
1508364,0,0,0,0,26,18916,2817,8702,6987,2017,1,0,1,6,1,2
1508368,0,0,0,0,46,29826,2775,13489,12020,2017,1,0,8,6,7,8
1508373,0,0,0,0,49,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508393,0,0,0,0,49,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508394,0,0,0,0,51,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508402,0,0,0,0,33,22752,2966,10673,8617,2017,1,0,4,7,3,5
1508403,0,0,0,0,54,26172,2825,11017,11658,2017,1,0,7,6,4,8
1508411,0,0,0,0,29,999999,3036,10233,999999,2017,1,0,10,7,2,10
1508425,0,0,0,0,45,22492,2943,10907,7911,2017,1,0,4,7,4,3
1508429,0,0,0,0,34,18774,1079,10664,6259,2017,1,0,1,1,3,1
1508438,0,0,0,0,46,27351,2741,13645,10128,2017,1,1,7,6,8,7
1508448,0,0,0,0,33,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508452,0,0,0,0,28,26160,1070,13564,10440,2017,1,0,7,1,7,7
1508463,0,0,0,0,38,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508465,0,0,0,0,41,20304,999999,10435,9581,2017,1,1,2,10,3,6
1508481,0,0,0,0,30,20862,951,11855,7235,2017,1,0,3,1,5,2
1508485,0,0,0,0,37,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508490,0,0,0,0,30,25084,2477,10959,11143,2017,1,0,6,5,4,8
1508491,0,0,0,0,40,999999,1495,14983,999999,2017,1,0,10,1,8,10
1508503,0,0,0,0,36,18476,2250,10136,5685,2017,1,0,1,3,2,1
1508516,1,0,0,0,42,22504,2226,10514,9131,2017,1,1,4,3,3,5
1508518,0,0,0,0,35,26367,3021,13722,9050,2017,1,0,7,7,8,5
1508535,0,0,0,0,36,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508543,0,0,0,0,38,28850,2962,14882,10443,2017,1,1,8,7,8,7
1508548,0,0,0,0,27,23907,1529,12662,9010,2017,1,0,5,1,7,5
1508567,0,0,0,0,41,18341,2143,11341,6296,2017,2,0,1,3,4,1
1508569,0,0,0,0,20,24323,2200,13800,7856,2017,1,0,5,3,8,3
1508570,0,0,0,0,40,999999,4495,14983,999999,2017,1,0,10,8,8,10
1508576,0,0,0,0,33,20658,2624,10267,7344,2017,1,0,2,5,2,2
1508583,0,0,0,0,31,21088,2472,10420,7634,2017,1,0,3,5,3,3
1508587,0,0,0,0,32,27174,3483,12807,9976,2017,2,0,7,8,7,7
1508589,0,0,0,0,50,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508595,0,0,0,0,36,28545,3039,13118,11395,2017,1,0,8,7,7,8
1508596,0,0,0,0,41,22499,2794,10566,8727,2017,1,0,4,6,3,5
1508597,0,0,0,0,32,999999,999999,999999,999999,2017,1,0,10,10,10,10
1508602,0,0,0,0,30,19416,928,10297,7260,2017,1,0,2,1,2,2
1508608,0,0,0,0,33,23270,3926,9821,9139,2017,1,0,5,8,2,5
1508609,0,0,0,0,44,18776,2208,10194,5992,2017,1,0,1,3,2,1
1508626,0,0,0,0,36,22799,2533,12166,7604,2017,1,0,4,5,6,3
1508635,1,0,0,0,44,15867,999999,9746,5999,2017,1,0,1,10,2,1
1508672,0,0,0,0,28,28780,3368,15120,9560,2017,1,0,8,8,8,6
1508676,0,0,0,0,27,17794,1759,9436,6063,2017,2,0,1,1,1,1
1508677,0,0,0,0,49,22456,3114,10977,7813,2017,1,0,4,7,4,3
1508711,0,0,0,0,36,21180,2501,10304,7987,2017,1,0,3,5,2,3
1508717,0,0,0,0,27,23171,999999,14484,8510,2017,1,0,5,10,8,4
1509455,0,0,0,0,23,999999,999999,999999,999999,2017,2,0,10,10,10,10
1509593,0,0,0,0,39,22271,2575,12214,6672,2017,2,0,4,5,6,1
1509984,0,0,0,0,40,999999,999999,999999,999999,2017,1,0,10,10,10,10
1510170,0,0,0,0,51,999999,999999,999999,999999,2017,1,0,10,10,10,10
1510423,0,0,0,0,41,28807,3438,13112,11498,2017,1,0,8,8,7,8
1510503,0,0,0,0,38,24478,1121,12181,9966,2017,1,0,6,1,6,7
1511112,1,0,0,0,30,21551,2862,10362,7846,2017,1,0,3,6,3,3
1511987,0,0,0,0,65,999999,999999,999999,999999,2017,1,1,10,10,10,10
1512372,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,10,10,10,10
1512843,0,0,0,0,43,22878,1124,12494,8585,2017,2,1,4,1,6,5
1512915,0,0,0,0,34,21643,1063,12231,7316,2017,1,0,3,1,6,2
1513182,0,0,0,0,35,999999,999999,999999,999999,2017,1,0,10,10,10,10
1513201,0,0,0,0,31,999999,999999,999999,999999,2017,1,0,10,10,10,10
1513218,0,0,0,0,46,999999,999999,999999,999999,2017,1,0,10,10,10,10
1513367,0,0,0,0,22,23490,2804,11722,8445,2017,1,0,5,6,5,4
1513653,0,0,0,0,71,999999,999999,999999,999999,2017,1,0,10,10,10,10
1515062,0,0,0,0,27,26337,3042,12519,9735,2017,1,0,7,7,6,6
1515731,0,0,0,0,41,25310,2896,11878,9663,2017,1,0,6,7,5,6
1515816,0,0,0,0,29,999999,999999,999999,999999,2017,1,0,10,10,10,10
1516116,0,0,0,0,52,24881,2461,12383,8825,2017,1,0,6,5,6,5
1516145,0,0,0,0,31,24200,2498,11996,8997,2017,1,0,5,5,6,5
1516395,0,0,0,0,63,999999,999999,999999,999999,2017,1,0,10,10,10,10
1516963,0,0,0,0,45,23947,1684,12010,9866,2017,1,0,5,1,6,6
1518317,0,0,0,0,44,999999,999999,999999,999999,2017,1,0,10,10,10,10
1518724,0,0,0,0,49,27380,3706,13950,9179,2017,1,1,7,8,8,6
1519640,0,0,0,0,43,999999,3018,17666,999999,2017,2,0,10,7,8,10
1519806,0,0,0,0,55,999999,999999,999999,999999,2017,1,0,10,10,10,10
1519849,0,0,0,0,49,999999,999999,999999,999999,2017,1,0,10,10,10,10
1520243,0,0,0,0,39,23397,2327,12929,7375,2017,1,0,5,4,7,2
1521036,0,0,0,0,39,999999,999999,999999,999999,2017,1,0,10,10,10,10
1521397,0,0,0,0,35,999999,999999,999999,999999,2017,1,0,10,10,10,10
1521629,0,0,0,0,25,17687,1560,9425,6479,2017,1,0,1,1,1,1
1521913,0,0,0,0,28,999999,999999,999999,999999,2017,1,0,10,10,10,10
1522180,0,0,0,0,47,22982,2428,11568,8295,2017,1,0,4,4,5,4
1522221,0,0,0,0,44,999999,999999,999999,999999,2017,1,1,10,10,10,10
1524127,0,0,0,0,29,22321,1838,11712,7976,2017,1,1,4,2,5,3
1525484,0,0,0,0,47,26013,2821,11395,11259,2017,1,0,7,6,5,8
1526104,0,0,0,0,44,999999,999999,999999,999999,2017,1,0,10,10,10,10
1526180,0,0,0,0,52,999999,999999,999999,999999,2017,1,0,10,10,10,10
1526355,0,0,0,0,33,999999,999999,999999,999999,2017,1,0,10,10,10,10
1526423,0,0,0,0,31,999999,2710,12269,999999,2017,1,0,10,6,6,10
1526464,0,0,0,0,36,21270,2634,10038,7888,2017,1,0,3,5,2,3
1527117,0,0,0,0,41,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527130,0,0,0,0,80,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527335,0,0,0,0,39,21195,2618,11057,6896,2017,1,0,3,5,4,2
1527438,0,0,0,0,30,23848,2552,11703,8990,2017,1,0,5,5,5,5
1527439,1,0,0,0,32,22244,1210,11666,8420,2017,1,0,4,1,5,4
1527444,0,0,0,0,62,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527452,0,0,0,0,73,29078,3174,13978,9957,2017,1,0,8,7,8,7
1527460,1,0,0,0,31,20012,2203,10381,6927,2017,1,0,2,3,3,2
1527461,0,0,0,0,30,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527462,0,0,0,0,26,23749,2852,11233,8809,2017,1,0,5,6,4,5
1527467,0,1,0,0,25,21678,2372,11578,7079,2016,2,0,3,4,5,2
1527473,0,0,0,0,30,22335,2092,11876,7459,2017,1,0,4,3,5,3
1527475,0,0,0,0,43,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527481,0,0,0,0,40,24577,2928,11703,8503,2017,1,0,6,7,5,4
1527486,0,0,0,0,42,22069,2247,10431,8985,2017,1,1,4,3,3,5
1527489,0,0,0,0,28,21319,1181,10811,8339,2017,2,0,3,1,3,4
1527501,0,0,0,0,39,21048,2613,10162,7707,2017,1,1,3,5,2,3
1527508,0,0,0,0,49,27689,2927,12241,10612,2017,1,0,7,7,6,7
1527510,0,0,0,0,34,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527537,0,0,0,0,40,19243,999999,10925,8181,2017,1,0,2,10,4,4
1527586,0,0,0,0,34,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527588,0,0,0,0,31,25140,2595,13587,8194,2017,1,0,6,5,8,4
1527589,0,0,0,0,25,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527599,0,0,0,0,55,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527612,0,0,0,0,47,999999,999999,999999,999999,2017,1,0,10,10,10,10
1527617,0,0,0,0,42,22470,1129,10713,7549,2017,2,0,4,1,3,3
1527633,0,0,0,0,25,999999,2507,11653,999999,2017,1,0,10,5,5,10
1527635,0,0,0,0,30,19627,40,11134,7466,2017,3,0,2,1,4,3
1527641,0,0,0,0,47,28017,3279,12551,11110,2017,1,0,7,7,7,8
